subset_rank,system,policy,mean_H_subset
3293,5596,R2_70b34e95_SubsetKN,2.676839806282157
3294,1231,R2_8c4aac40_SubsetKN,2.677241159491082
3295,5399,R2_f6e2894d_SubsetKN,2.6775621997601737
3296,1804,R2_aa94deba_SubsetKN,2.6787757548295312
3297,3459,R2_93aad927_SubsetKN,2.6789419060533746
3298,385,R2_f279ad81_SubsetKN,2.6793363035339692
3299,3751,R2_408bcb34_SubsetKN,2.679788399124279
3300,1649,R2_9a87d207_SubsetKN,2.6798332569452947
3301,2820,R2_6a70a078_SubsetKN,2.6800262828295613
3302,521,R2_4ac712d2_SubsetKN,2.6808244055622055
3303,4589,R2_b0c54363_SubsetKN,2.681177606476667
3304,4998,R2_f38e1071_SubsetKN,2.681366099788428
3305,4742,R2_9baf6fc9_SubsetKN,2.6823710734323445
3306,608,R2_d4a38a85_SubsetKN,2.682781035059714
3307,2617,R2_c55f8106_SubsetKN,2.683169523037412
3308,2838,R2_2183e205_SubsetKN,2.6842524013908324
3309,4776,R2_329ec8d0_SubsetKN,2.6845304162228647
3310,1317,R2_9aa1d8f8_SubsetKN,2.6852964392234706
3311,5415,R2_7d1f01e5_SubsetKN,2.6853364688216494
3312,1999,R2_cc20d11d_SubsetKN,2.6856382971498496
3313,1785,R2_412902ec_SubsetKN,2.68609193601399
3314,3194,R2_036476cd_SubsetKN,2.6861408141415506
3315,948,R2_6ba7ee72_SubsetKN,2.6865264036620617
3316,5184,R2_af827b81_SubsetKN,2.686797115289342
3317,411,R2_d5db321c_SubsetKN,2.686962859969797
3318,6067,R2_288280b3_SubsetKN,2.686982975579516
3319,4913,R2_9d2760e9_SubsetKN,2.6870813101657394
3320,3698,R2_6c665cb1_SubsetKN,2.687235865571249
3321,6100,R2_5cb29a3d_SubsetKN,2.688312638919885
3322,3904,R2_4dc6bd69_SubsetKN,2.6888651188532364
3323,3469,R2_4673bda7_SubsetKN,2.688893694231709
3324,1239,R2_6e5dce82_SubsetKN,2.6902498374273165
3325,1138,R2_c6ee64c3_SubsetKN,2.690300109766481
3326,5537,R2_2d260e1d_SubsetKN,2.691154500441314
3327,5060,R2_d4776684_SubsetKN,2.6919866209460093
3328,3991,R2_80b52e66_SubsetKN,2.692038686215502
3329,546,R2_46bf49da_SubsetKN,2.6921389777064517
3330,2667,R2_73fb81bf_SubsetKN,2.6926173743116015
3331,4033,R2_65cebbf5_SubsetKN,2.6926782133708898
3332,3186,R2_e4de8a5a_SubsetKN,2.693303581658195
3333,712,R2_987051f3_SubsetKN,2.694146206253537
3334,3574,R2_d20bba6a_SubsetKN,2.6941963380195983
3335,5364,R2_d9108e2c_SubsetKN,2.694979783397496
3336,5373,R2_7dbcf11f_SubsetKN,2.69512600921543
3337,3264,R2_9d1ae458_SubsetKN,2.6956167221482144
3338,897,R2_8f2e59ea_SubsetKN,2.696165717988848
3339,5468,R2_ff06f57c_SubsetKN,2.696260883758618
3340,4904,R2_8e726b3f_SubsetKN,2.6969181988244437
3341,6132,R2_7506b269_SubsetKN,2.6972270923819197
3342,3505,R2_98089f60_SubsetKN,2.6977137759605965
3343,1016,R2_5aa33ea8_SubsetKN,2.6990810285571376
3344,3324,R2_3edec84f_SubsetKN,2.699509533523358
3345,5442,R2_7c8bae69_SubsetKN,2.6995382309545892
3346,5708,R2_8bd2a77b_SubsetKN,2.7006228501143505
3347,5997,R2_5cfc3a7e_SubsetKN,2.700772861367499
3348,420,R2_06dbb94a_SubsetKN,2.70115132784764
3349,5077,R2_f4a30cf5_SubsetKN,2.701200968518102
3350,5555,R2_36f3af45_SubsetKN,2.70166650060419
3351,539,R2_6299815b_SubsetKN,2.702002226487709
3352,871,R2_1f4f01b9_SubsetKN,2.7028113347984215
3353,3075,R2_d603e190_SubsetKN,2.703223394371488
3354,4803,R2_e7ba3a6e_SubsetKN,2.7032814359065718
3355,3895,R2_4586b8bb_SubsetKN,2.703303145815169
3356,5630,R2_1f95f1a2_SubsetKN,2.7038759905384246
3357,6116,R2_8a1bd886_SubsetKN,2.704990881647795
3358,1325,R2_28328cc5_SubsetKN,2.7056080985228093
3359,2829,R2_d70d8b13_SubsetKN,2.7072703719662874
3360,3495,R2_205d46a2_SubsetKN,2.7073652079578654
3361,4786,R2_395da4d9_SubsetKN,2.708214479099773
3362,5035,R2_602228d1_SubsetKN,2.7085555131039287
3363,5086,R2_e12cab4a_SubsetKN,2.7086265096133504
3364,5850,R2_ff6dfe33_SubsetKN,2.7092481621828086
3365,6382,R2_fb252794_SubsetKN,2.70963500423297
3366,5502,R2_d022d64e_SubsetKN,2.710123005980895
3367,377,R2_c3305b13_SubsetKN,2.71199844102419
3368,3829,R2_95d616aa_SubsetKN,2.7123890970240447
3369,412,R2_ac6369fb_SubsetKN,2.7128401018715413
3370,3334,R2_e75420b2_SubsetKN,2.713125288955813
3371,5051,R2_dce896f3_SubsetKN,2.713128781727841
3372,6373,R2_187b4d17_SubsetKN,2.7131657917799865
3373,906,R2_8f1daa61_SubsetKN,2.7134953677181315
3374,4957,R2_27060094_SubsetKN,2.716951630766858
3375,6169,R2_dd960bb7_SubsetKN,2.7170953638350044
3376,1309,R2_7cb757c0_SubsetKN,2.7172094831407474
3377,3894,R2_22b3ff10_SubsetKN,2.7175938729766678
3378,5424,R2_b7bf7460_SubsetKN,2.71761213478152
3379,5451,R2_04f1fb74_SubsetKN,2.718392835083254
3380,2873,R2_dccb777e_SubsetKN,2.718948102885992
3381,403,R2_473cfc4c_SubsetKN,2.7194977894211405
3382,4795,R2_9bbfe0a3_SubsetKN,2.719700130812609
3383,2848,R2_be831aaa_SubsetKN,2.719896520591943
3384,3343,R2_53d445e6_SubsetKN,2.7211672388491324
3385,661,R2_df15c571_SubsetKN,2.722773745488327
3386,2890,R2_a5d7cd11_SubsetKN,2.7237366690435936
3387,1982,R2_70e7d757_SubsetKN,2.72485539758594
3388,5581,R2_c8ae42f5_SubsetKN,2.7253367485930564
3389,3452,R2_923edba2_SubsetKN,2.7253493655876495
3390,6229,R2_b3083c4a_SubsetKN,2.725845315750589
3391,4716,R2_307540d4_SubsetKN,2.7259828748413986
3392,870,R2_bdc1d733_SubsetKN,2.7264622736323387
3393,2580,R2_06b3aeab_SubsetKN,2.7267683463023085
3394,4143,R2_29c487fc_SubsetKN,2.727424505469275
3395,2899,R2_d798b9d4_SubsetKN,2.7274829217385825
3396,5459,R2_d059526f_SubsetKN,2.7277346510827782
3397,4767,R2_ed636fa9_SubsetKN,2.728302128841247
3398,4785,R2_b54949ad_SubsetKN,2.7284899629848143
3399,3530,R2_3135a16d_SubsetKN,2.7286838060016576
3400,6125,R2_4f5e6845_SubsetKN,2.728919877304264
3401,4571,R2_95d3d993_SubsetKN,2.7308364904439792
3402,845,R2_5e4bd238_SubsetKN,2.7309846817276027
3403,1146,R2_473b361c_SubsetKN,2.73104086693146
3404,6107,R2_fa1a7902_SubsetKN,2.731751702821123
3405,1536,R2_efc0a445_SubsetKN,2.7322535855530066
3406,2546,R2_08a6c432_SubsetKN,2.7323099887104614
3407,2008,R2_7740e8e1_SubsetKN,2.7328610083847416
3408,3680,R2_658e662f_SubsetKN,2.7332714202212682
3409,6049,R2_4494736b_SubsetKN,2.7336513768686777
3410,3732,R2_718869aa_SubsetKN,2.7344468159243287
3411,2616,R2_edbab577_SubsetKN,2.734801254085305
3412,3954,R2_697adc62_SubsetKN,2.7352204651076977
3413,5919,R2_5b32c7d8_SubsetKN,2.7360304827285296
3414,2857,R2_b3dd1162_SubsetKN,2.736176762745873
3415,695,R2_e1d925e1_SubsetKN,2.7364191445257466
3416,5664,R2_f5f7be19_SubsetKN,2.7387203081874185
3417,6391,R2_4f445a9e_SubsetKN,2.740059212477246
3418,1050,R2_c7a8cf0c_SubsetKN,2.7406198022797055
3419,2760,R2_c5bbda86_SubsetKN,2.7406373512830458
3420,6081,R2_f03c42b1_SubsetKN,2.740981768783737
3421,3486,R2_a85cd0ed_SubsetKN,2.741144972655417
3422,5069,R2_49bb2aae_SubsetKN,2.742076946837973
3423,5920,R2_061a22f7_SubsetKN,2.7424808004634826
3424,3945,R2_f01a456f_SubsetKN,2.74368071341868
3425,6220,R2_1b2aec6a_SubsetKN,2.7444041791310223
3426,999,R2_02b6dc2d_SubsetKN,2.744584017184418
3427,2511,R2_aa56773e_SubsetKN,2.744600826756653
3428,2726,R2_7663a0dd_SubsetKN,2.7453640589976143
3429,5841,R2_1c92314e_SubsetKN,2.7454982607977705
3430,4596,R2_06e03b3a_SubsetKN,2.746140560148857
3431,1716,R2_14376e7a_SubsetKN,2.746826541925565
3432,4042,R2_9d05b010_SubsetKN,2.7471079621858543
3433,5937,R2_c013322a_SubsetKN,2.7483446566932823
3434,1221,R2_bd90d836_SubsetKN,2.7495540416293087
3435,5521,R2_e72ef153_SubsetKN,2.7498547390608707
3436,2017,R2_f17f9c30_SubsetKN,2.7501568496835143
3437,6211,R2_a47f4f20_SubsetKN,2.751492107179517
3438,3342,R2_3a42aa02_SubsetKN,2.752201665754864
3439,1803,R2_00515a1a_SubsetKN,2.7522390874201728
3440,1300,R2_e7475df0_SubsetKN,2.752248089648631
3441,5692,R2_9487fbdc_SubsetKN,2.7527171322267012
3442,1387,R2_1b4741e8_SubsetKN,2.7531475149456
3443,3032,R2_990c3612_SubsetKN,2.7538683145294187
3444,6185,R2_bc7b54a6_SubsetKN,2.7542098832570296
3445,1181,R2_88563f1c_SubsetKN,2.7544327401088755
3446,1873,R2_34ef6dfd_SubsetKN,2.7550488474535517
3447,3427,R2_b160de08_SubsetKN,2.755577819218181
3448,4947,R2_9675dde9_SubsetKN,2.7558949936222756
3449,1155,R2_df2ff666_SubsetKN,2.7572342543017503
3450,2598,R2_7516e35b_SubsetKN,2.757919556452551
3451,5237,R2_5130ff07_SubsetKN,2.7583610524594877
3452,1966,R2_182b7596_SubsetKN,2.758683030573833
3453,368,R2_93ae3bd1_SubsetKN,2.758857078647484
3454,677,R2_29a71ed3_SubsetKN,2.759061993986303
3455,6247,R2_e863e86d_SubsetKN,2.7596579611878265
3456,1948,R2_c3d0982e_SubsetKN,2.761274104110899
3457,402,R2_2c2e5e2f_SubsetKN,2.7613205777328114
3458,686,R2_368464cf_SubsetKN,2.762831676334012
3459,359,R2_15f5a7e8_SubsetKN,2.762971569862427
3460,2708,R2_867b8c44_SubsetKN,2.7637368406031735
3461,5743,R2_91cc2104_SubsetKN,2.763744424854202
3462,1641,R2_bd9854e6_SubsetKN,2.7637537474627054
3463,3913,R2_36c8c329_SubsetKN,2.7645021583011835
3464,4060,R2_0367c466_SubsetKN,2.7653209014704823
3465,5434,R2_3acde87b_SubsetKN,2.7660680799977415
3466,670,R2_df61cd97_SubsetKN,2.766589521413217
3467,4733,R2_cc9c4e18_SubsetKN,2.7670288910214427
3468,6203,R2_9318fbfb_SubsetKN,2.767078567579866
3469,3418,R2_b57b65a8_SubsetKN,2.7689254083517203
3470,5646,R2_c5c05f05_SubsetKN,2.7691159181730214
3471,1318,R2_cbbe66d4_SubsetKN,2.769298987723076
3472,3982,R2_7114b8de_SubsetKN,2.7718341295658373
3473,5034,R2_3537091f_SubsetKN,2.772446033033612
3474,231,R2_0f3fe202_SubsetKN,2.773121504006406
3475,1947,R2_fd96dfef_SubsetKN,2.7736370619357142
3476,1511,R2_5db52b09_SubsetKN,2.77585266288276
3477,2717,R2_074f2276_SubsetKN,2.7759407260232667
3478,5355,R2_5d7392d8_SubsetKN,2.7764175051807474
3479,1632,R2_0922479b_SubsetKN,2.7764260596504373
3480,990,R2_5709fd74_SubsetKN,2.7771310553637907
3481,3168,R2_e69746a5_SubsetKN,2.777616919087949
3482,6016,R2_db269052_SubsetKN,2.7793797075438516
3483,6160,R2_895286c0_SubsetKN,2.779670281415395
3484,4794,R2_bf0441a7_SubsetKN,2.7805811648151044
3485,5682,R2_1f3b2b7a_SubsetKN,2.781450804866331
3486,6347,R2_3ed878da_SubsetKN,2.7816203200997927
3487,5025,R2_c4e4de98_SubsetKN,2.7817828276029894
3488,2384,R2_855d9243_SubsetKN,2.7821950923822145
3489,5717,R2_ad7502e4_SubsetKN,2.7823168470167206
3490,5211,R2_5d226683_SubsetKN,2.78245362174977
3491,3972,R2_ce350cf9_SubsetKN,2.782832458085217
3492,5511,R2_232e7a5c_SubsetKN,2.7830146612465825
3493,6006,R2_540f049a_SubsetKN,2.7833769155928962
3494,1299,R2_eae65996_SubsetKN,2.7839025932136465
3495,2997,R2_ec3622db_SubsetKN,2.784122497638487
3496,4195,R2_1934ec00_SubsetKN,2.7853174501862554
3497,5604,R2_e50d4540_SubsetKN,2.785818338643163
3498,3819,R2_142ba15c_SubsetKN,2.785981298639279
3499,2044,R2_ae3ba607_SubsetKN,2.7861185309698087
3500,5605,R2_4544c42e_SubsetKN,2.786780272775639
3501,5938,R2_f67e75b8_SubsetKN,2.7875540079735535
3502,5043,R2_6bf87ffe_SubsetKN,2.7876265099961914
3503,2427,R2_d0928e44_SubsetKN,2.7877237293626127
3504,5725,R2_6a7c8252_SubsetKN,2.788186405531613
3505,4178,R2_4ddbe084_SubsetKN,2.788814665116413
3506,651,R2_e521d277_SubsetKN,2.7890617254669396
3507,3862,R2_e5878ffd_SubsetKN,2.7897480593978763
3508,3973,R2_c7a66706_SubsetKN,2.790414165337327
3509,240,R2_5e8f2833_SubsetKN,2.790584416593828
3510,2418,R2_5a287962_SubsetKN,2.7919186264293883
3511,660,R2_b553e438_SubsetKN,2.792422570686381
3512,2864,R2_3ac46afd_SubsetKN,2.792504892954546
3513,1554,R2_cd2dd2eb_SubsetKN,2.792579663981284
3514,863,R2_1706b07c_SubsetKN,2.793348716056116
3515,5095,R2_6c4d4df4_SubsetKN,2.7934128734908716
3516,6090,R2_c8efb6cb_SubsetKN,2.7937812436873712
3517,2988,R2_3cbf1896_SubsetKN,2.7940670437366677
3518,1485,R2_94eabe5d_SubsetKN,2.794868870590255
3519,3828,R2_3bac35ce_SubsetKN,2.79605704330724
3520,582,R2_cc3dd032_SubsetKN,2.7975476262722534
3521,3672,R2_3ea96351_SubsetKN,2.797736294720419
3522,5613,R2_98c7a85a_SubsetKN,2.798793489158781
3523,3504,R2_a852820f_SubsetKN,2.7993521675240105
3524,1351,R2_01fc915c_SubsetKN,2.800610064747767
3525,3903,R2_c23ce83a_SubsetKN,2.8018707699765137
3526,5674,R2_699e2172_SubsetKN,2.8023366840553843
3527,3408,R2_45514ce5_SubsetKN,2.802420792720649
3528,4948,R2_d6eb8d22_SubsetKN,2.8026042168058836
3529,2409,R2_8d7dc736_SubsetKN,2.8028103540757963
3530,4204,R2_c82233ab_SubsetKN,2.8060256681491826
3531,4689,R2_bad6038e_SubsetKN,2.8060600128874844
3532,3426,R2_ebbe161f_SubsetKN,2.806302309720473
3533,5026,R2_16bcf1c1_SubsetKN,2.80641411560258
3534,3376,R2_8bb66c42_SubsetKN,2.806683332795555
3535,6194,R2_dcc56432_SubsetKN,2.808319678012711
3536,6178,R2_81cc8c9c_SubsetKN,2.8101022334905217
3537,2847,R2_ce8f56c0_SubsetKN,2.8119191931120735
3538,3981,R2_82e92423_SubsetKN,2.813282547910587
3539,5193,R2_ff293af6_SubsetKN,2.8135978705196214
3540,4153,R2_75343caf_SubsetKN,2.8145159997240277
3541,4007,R2_4de2a59b_SubsetKN,2.815474793196808
3542,1467,R2_d241b39a_SubsetKN,2.815488461366132
3543,6168,R2_4801ab34_SubsetKN,2.815986128757042
3544,6099,R2_06a029c2_SubsetKN,2.816524602347168
3545,6365,R2_82bfe5b9_SubsetKN,2.8165492791652103
3546,915,R2_a1e9eb5e_SubsetKN,2.818755223504887
3547,5734,R2_c74614fc_SubsetKN,2.8220505456672766
3548,3663,R2_ec7a2471_SubsetKN,2.823143397578569
3549,6331,R2_5c3f81f6_SubsetKN,2.823638103851296
3550,3050,R2_29b266d5_SubsetKN,2.8238806019856484
3551,5512,R2_ccf739d9_SubsetKN,2.8238864890472613
3552,504,R2_5f59db64_SubsetKN,2.832138688972363
3553,3496,R2_651917a1_SubsetKN,2.8337075648757666
3554,429,R2_dfa31477_SubsetKN,2.834819984416672
3555,4878,R2_16949dc7_SubsetKN,2.837327723463572
3556,1563,R2_5c568574_SubsetKN,2.8375642121879343
3557,4965,R2_5c4a3162_SubsetKN,2.8376492303950545
3558,888,R2_db487da0_SubsetKN,2.8384119177026466
3559,4186,R2_b5611404_SubsetKN,2.8391202094016093
3560,206,R2_2ec244ed_SubsetKN,2.8401242431263407
3561,3998,R2_b5a31c0c_SubsetKN,2.841285223582943
3562,6356,R2_074aeaa5_SubsetKN,2.8424594255506515
3563,792,R2_3d7f3ffa_SubsetKN,2.843018789870903
3564,5770,R2_7a60be8f_SubsetKN,2.8433364047631056
3565,5614,R2_993e82cb_SubsetKN,2.843443265169517
3566,2402,R2_dd28184e_SubsetKN,2.8449529186141436
3567,3583,R2_4d5f86d9_SubsetKN,2.845111616408281
3568,4536,R2_492b33cb_SubsetKN,2.8482728001349775
3569,2502,R2_34e87940_SubsetKN,2.848689383135881
3570,2856,R2_bd9fd35a_SubsetKN,2.8492623838677646
3571,5595,R2_a3d88ebf_SubsetKN,2.84929398842287
3572,5683,R2_6181e02b_SubsetKN,2.8514523927509137
3573,5673,R2_1335e860_SubsetKN,2.8529551831077455
3574,1957,R2_67180810_SubsetKN,2.853565354017178
3575,3654,R2_b4128bfb_SubsetKN,2.8581751277027134
3576,222,R2_2b79b7a7_SubsetKN,2.858267409114932
3577,837,R2_ba37bba1_SubsetKN,2.861474185646041
3578,6256,R2_dde8dd1f_SubsetKN,2.8628270474783633
3579,4222,R2_13d0190b_SubsetKN,2.8699061533564323
3580,6015,R2_fe7cbcea_SubsetKN,2.870849798737661
3581,4680,R2_e8d88ff1_SubsetKN,2.8726970955884514
3582,3512,R2_58bab9ce_SubsetKN,2.872801608025271
3583,6340,R2_631bdd4c_SubsetKN,2.874331545491005
3584,6159,R2_952e1273_SubsetKN,2.87606806868234
3585,1991,R2_574c425b_SubsetKN,2.876386027348726
3586,1882,R2_a24d368e_SubsetKN,2.877527190813635
3587,981,R2_b0fe9422_SubsetKN,2.879014212468637
3588,2607,R2_52aa50d7_SubsetKN,2.880788277678055
3589,5520,R2_03d45583_SubsetKN,2.882828179374412
3590,4144,R2_39fa6f3c_SubsetKN,2.886011027611562
3591,4887,R2_01847882_SubsetKN,2.8866231745846385
3592,5529,R2_31a56d59_SubsetKN,2.8868686191533195
3593,2529,R2_e0b6ef34_SubsetKN,2.887184375027738
3594,4698,R2_2f43a47a_SubsetKN,2.8877426964915056
3595,5044,R2_d5765541_SubsetKN,2.889445061164693
3596,1864,R2_3857059e_SubsetKN,2.8919050907392663
3597,2520,R2_36e9c358_SubsetKN,2.8922881432975416
3598,2367,R2_3b07d56b_SubsetKN,2.894289226978314
3599,4152,R2_e61955e8_SubsetKN,2.894491934588357
3600,2340,R2_1e4a54c1_SubsetKN,2.895758690801453
3601,513,R2_79a04a18_SubsetKN,2.895952251716933
3602,2026,R2_6e7dc8c4_SubsetKN,2.8987593885099705
3603,4213,R2_a6e9ed94_SubsetKN,2.9007747483815765
3604,495,R2_63c676bb_SubsetKN,2.9039847902067057
3605,4135,R2_6507fd60_SubsetKN,2.9052293113382825
3606,6322,R2_e0d59ac0_SubsetKN,2.9052700900061734
3607,2979,R2_3d19565d_SubsetKN,2.9064924885012466
3608,5166,R2_88541193_SubsetKN,2.9074713149701945
3609,351,R2_3d6dcff0_SubsetKN,2.90757415403968
3610,4518,R2_006d1983_SubsetKN,2.9084842345610027
3611,1956,R2_97606aa7_SubsetKN,2.908985796671028
3612,215,R2_5894364c_SubsetKN,2.910700739432878
3613,3990,R2_36afcc52_SubsetKN,2.9125239937693523
3614,4169,R2_f0ab289f_SubsetKN,2.9130097129640777
3615,4545,R2_509b5d73_SubsetKN,2.914560821900274
3616,4051,R2_5f5a793c_SubsetKN,2.9147255372329366
3617,6321,R2_637ce996_SubsetKN,2.91625259857363
3618,3177,R2_eb753141_SubsetKN,2.917335549500787
3619,2331,R2_3bec1c20_SubsetKN,2.9179155057067705
3620,810,R2_d6cc2cc5_SubsetKN,2.9189762369658494
3621,2700,R2_b0e7d4b0_SubsetKN,2.920900170832863
3622,819,R2_f59b886b_SubsetKN,2.9210252038295694
3623,5699,R2_21d3e333_SubsetKN,2.9225468087603077
3624,4160,R2_1277a8b7_SubsetKN,2.9247949875904604
3625,6177,R2_42e4da38_SubsetKN,2.9251050108542787
3626,4869,R2_5d9b2856_SubsetKN,2.925212715064445
3627,2493,R2_dddf8fe4_SubsetKN,2.930022881630933
3628,1396,R2_e1279556_SubsetKN,2.930178466050637
3629,2538,R2_aabc3685_SubsetKN,2.932116713683416
3630,6238,R2_36c1d955_SubsetKN,2.9399445372020283
3631,2035,R2_e4d9d318_SubsetKN,2.942302747319951
3632,4707,R2_ee094e00_SubsetKN,2.9428209671970174
3633,4069,R2_9b2b3628_SubsetKN,2.944154333505895
3634,1378,R2_d36643a5_SubsetKN,2.9445780352233912
3635,2358,R2_dc350eb0_SubsetKN,2.945006245914123
3636,5175,R2_d922d550_SubsetKN,2.94556234845382
3637,3006,R2_fdc67ff2_SubsetKN,2.947195055512554
3638,5761,R2_39e3e0e4_SubsetKN,2.9526843443169395
3639,4563,R2_95599a8d_SubsetKN,2.9540230184350644
3640,3015,R2_ee4a4947_SubsetKN,2.9554534932870515
3641,3024,R2_9dadde8c_SubsetKN,2.9555759934593917
3642,6418,R2_8c4d05f7_SubsetKN,2.956908021821234
3643,162,R2_03e7a4e2_SubsetKN,2.9585120642059493
3644,669,R2_127d7291_SubsetKN,2.9598339370390825
3645,801,R2_62bd424c_SubsetKN,2.9602322577462603
3646,828,R2_7e2709d3_SubsetKN,2.9602368603232447
3647,2682,R2_61418123_SubsetKN,2.960541924050123
3648,2691,R2_5c460126_SubsetKN,2.962353672471444
3649,6330,R2_b8c18f6e_SubsetKN,2.96264012091178
3650,315,R2_2b5404b6_SubsetKN,2.9639578473311508
3651,1965,R2_339f2a9d_SubsetKN,2.964241691291228
3652,5752,R2_8c1314c5_SubsetKN,2.9729774857072844
3653,197,R2_9166c7dc_SubsetKN,2.9743664461254484
3654,4527,R2_7ff6f1f1_SubsetKN,2.9749850401771405
3655,1476,R2_8d9bd7aa_SubsetKN,2.975347465543668
3656,4134,R2_d4962e3d_SubsetKN,2.97586355694705
3657,153,R2_05c72e8b_SubsetKN,2.9784338803080015
3658,5691,R2_3861db7e_SubsetKN,2.9853621810820674
3659,3565,R2_96e36852_SubsetKN,2.9903886253202856
3660,306,R2_88835b2f_SubsetKN,2.9944666137838114
3661,2349,R2_d284294c_SubsetKN,3.0019955738214574
3662,5202,R2_82a1d2a7_SubsetKN,3.008971246366475
3663,6400,R2_271149bf_SubsetKN,3.0122422877628097
3664,180,R2_cbd87f6c_SubsetKN,3.0159323632535777
3665,189,R2_88a5c76f_SubsetKN,3.0262129796189132
3666,2376,R2_f8c6d7c1_SubsetKN,3.028146730679141
3667,4231,R2_b8b1aa6c_SubsetKN,3.0285604317127435
3668,144,R2_d7d5c679_SubsetKN,3.02965145755357
3669,4554,R2_5fdfd751_SubsetKN,3.0353459018057976
3670,6339,R2_c468be6d_SubsetKN,3.0458653276164833
3671,324,R2_24cf4f25_SubsetKN,3.056004835123985
3672,171,R2_38642f8f_SubsetKN,3.0647027985452047
3673,333,R2_4b9d880f_SubsetKN,3.0668419171741705
3674,6409,R2_e07eef2a_SubsetKN,3.0833681757979896
3675,342,R2_c57b5dd6_SubsetKN,3.0927867800642255
3676,1604,R2_782446f7_SubsetKN,3.5512489458426475
3677,930,R2_27c1bbe7_SubsetKN,3.552595706076017
3678,1118,R2_014cfa2f_SubsetKN,3.5565972644364274
3679,3218,R2_6b105c18_SubsetKN,3.560509170458294
3680,3704,R2_8f4bc0ee_SubsetKN,3.5627781240415732
3681,3031,R2_c0ada84b_SubsetKN,3.569533771826185
3682,2750,R2_e0143cac_SubsetKN,3.5745876446212588
3683,1517,R2_40fbd16a_SubsetKN,3.5803128730950617
3684,2641,R2_146539a1_SubsetKN,3.5846439859495467
3685,1579,R2_f6f5c694_SubsetKN,3.594257842178888
3686,4570,R2_5501ff45_SubsetKN,3.5973130753663756
3687,1578,R2_692305f5_SubsetKN,3.5987495586432825
3688,5321,R2_aa2a0a94_SubsetKN,3.603163092017737
3689,4579,R2_1b3780a2_SubsetKN,3.6110994034459774
3690,445,R2_82c624f2_SubsetKN,3.611768186974759
3691,1501,R2_88e22f74_SubsetKN,3.612283580740943
3692,3280,R2_20f8c492_SubsetKN,3.6172286217493803
3693,4750,R2_f6cc1bc3_SubsetKN,3.6276505691250795
3694,940,R2_f2803d3a_SubsetKN,3.630329126225737
3695,2554,R2_1011f254_SubsetKN,3.6354546374109553
3696,3254,R2_6a6b8dfa_SubsetKN,3.6415817509000004
3697,1093,R2_def6fe65_SubsetKN,3.642307433446568
3698,3152,R2_0afbefaf_SubsetKN,3.6425987971080165
3699,1049,R2_c84015c3_SubsetKN,3.646946125165969
3700,4972,R2_ba0bbbee_SubsetKN,3.651451832750794
3701,887,R2_d9bbdb5e_SubsetKN,3.653720596812295
3702,1657,R2_3ba36906_SubsetKN,3.6546798181178186
3703,1535,R2_5fcb1b3c_SubsetKN,3.660414655542187
3704,470,R2_60bb5a02_SubsetKN,3.6622691296731933
3705,2426,R2_49b87a45_SubsetKN,3.6626733868838643
3706,5314,R2_255f4afd_SubsetKN,3.663914478438948
3707,5252,R2_f613d3ed_SubsetKN,3.664996633893985
3708,3757,R2_dbe50b9d_SubsetKN,3.665823025983338
3709,965,R2_4ab24245_SubsetKN,3.666575641742996
3710,3040,R2_e29ecbd1_SubsetKN,3.670122740166452
3711,878,R2_5f5490a2_SubsetKN,3.6734237560214025
3712,5866,R2_e0d47c32_SubsetKN,3.676142539234572
3713,921,R2_9c7d6de1_SubsetKN,3.6798159408931785
3714,2545,R2_938b336f_SubsetKN,3.680736371628103
3715,3126,R2_7aa551ea_SubsetKN,3.692713201088398
3716,5313,R2_00b30251_SubsetKN,3.6929510210070164
3717,3800,R2_e155a015_SubsetKN,3.698570151051431
3718,3109,R2_e7221d48_SubsetKN,3.6986945434768845
3719,5227,R2_04fe076c_SubsetKN,3.6989398025069162
3720,3127,R2_2ecdb5a1_SubsetKN,3.700390901540202
3721,956,R2_3652f3ff_SubsetKN,3.7026846766591204
3722,1570,R2_528dfca5_SubsetKN,3.703659530684962
3723,1492,R2_6fa29a91_SubsetKN,3.7036911078958785
3724,1766,R2_01d03845_SubsetKN,3.705606256204091
3725,5261,R2_0cd23922_SubsetKN,3.706824678002892
3726,5183,R2_9cfd5122_SubsetKN,3.7087301737486813
3727,3143,R2_7eba9c5b_SubsetKN,3.7116038783699534
3728,463,R2_b2ce54ff_SubsetKN,3.71249082739977
3729,2881,R2_8e36b7af_SubsetKN,3.714481169833631
3730,869,R2_e7060ea2_SubsetKN,3.7155031898507165
3731,3937,R2_afb01c67_SubsetKN,3.716215503312932
3732,5015,R2_d9b0312a_SubsetKN,3.7171957832622065
3733,5243,R2_b0f42fbe_SubsetKN,3.7191197105349163
3734,4588,R2_e9ad6a24_SubsetKN,3.721060068108433
3735,563,R2_e38c48c8_SubsetKN,3.7213973497661903
3736,2570,R2_00826769_SubsetKN,3.7217858602532576
3737,3791,R2_49907b43_SubsetKN,3.7230192569065483
3738,1587,R2_8960e128_SubsetKN,3.723618554477288
3739,1255,R2_1131c794_SubsetKN,3.723847226221232
3740,3118,R2_3384ca6a_SubsetKN,3.7248389582145904
3741,3271,R2_52980995_SubsetKN,3.726129923346535
3742,641,R2_90602e62_SubsetKN,3.7275310184257595
3743,1031,R2_591313b8_SubsetKN,3.7291340809728633
