replication,seed,warmup_weeks,elapsed_week,measured_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,Z1_wait_time,Z2_overtime,Z3_congestion,H_raw,H_analysis,used_for_analysis
15,137,13,14,4,8,8,28,43,73624.08809332462,3.07229060229256,3.0,1.6413797971912116,1.6413797971912116,True
15,137,14,15,4,8,8,21,40,75045.57386060117,2.4620534565834533,3.0,1.6137138875475272,1.6137138875475272,True
15,137,15,16,4,7,7,21,28,104636.90680590153,3.4810983624561533,4.0,2.235584696465265,2.235584696465265,True
15,137,16,17,4,14,14,35,42,83008.07834975436,2.665702826181829,3.0,1.7484954872516052,1.7484954872516052,True
15,137,17,18,4,19,19,43,47,84233.40534015502,2.9613198262670872,4.0,1.8903788798536736,1.8903788798536736,True
15,137,18,19,4,28,28,41,43,80967.19519412749,4.2902081563791095,4.0,1.9480856286134163,1.9480856286134163,True
15,137,19,20,4,25,25,29,37,106330.12628005206,3.440218223818738,5.0,2.3575110037396074,2.3575110037396074,True
15,137,20,21,4,19,19,29,36,79273.90870291741,4.978901043039999,4.0,1.9779833439032806,1.9779833439032806,True
15,137,21,22,4,12,12,33,38,84706.25243173203,3.669353502146866,5.0,2.054057988977285,2.054057988977285,True
15,137,22,23,4,18,18,31,36,79115.87668862216,3.06639819021378,5.0,1.9226314487977891,1.9226314487977891,True
15,137,23,24,4,18,18,35,39,59477.05844365497,4.065050793257494,4.0,1.6102793379197506,1.6102793379197506,True
15,137,24,25,4,18,18,29,36,124692.49507708536,3.004614871787999,3.0,2.395912271247286,2.395912271247286,True
15,137,25,26,4,14,14,44,52,72745.12580707892,3.048592758539962,4.0,1.7264041737647284,1.7264041737647284,True
15,137,26,27,4,13,13,66,69,81146.12486877451,3.077956965901588,4.0,1.8537681773431762,1.8537681773431762,True
15,137,27,28,4,10,10,80,83,168795.37452317664,4.1691308133891045,4.0,3.2453663954755427,3.2453663954755427,True
15,137,28,29,4,14,14,76,85,139186.40838266362,2.2976035219282496,4.0,2.655034596972468,2.655034596972468,True
15,137,29,30,4,15,15,69,78,86039.53018417163,3.6345877745280935,4.0,1.9711171735124204,1.9711171735124204,True
15,137,30,31,4,8,8,58,92,208630.35121771487,2.845726396934333,3.0,3.6322764334469317,3.6322764334469317,True
15,137,31,32,4,10,10,48,74,117206.56754838367,4.495470268133553,5.0,2.60378297187306,2.60378297187306,True
15,137,32,33,4,10,10,39,83,79712.93815425344,3.9319368932726015,5.0,2.0007593882810557,2.0007593882810557,True
15,137,33,34,4,8,8,35,77,150857.9924215934,3.476954315719195,4.0,2.923066946769342,2.923066946769342,True
15,137,34,35,4,9,9,42,79,128156.72204091512,2.050695818596432,4.0,2.471149743477523,2.471149743477523,True
15,137,35,36,4,11,11,37,81,87437.41736311314,4.12541456696005,5.0,2.1311852094507495,2.1311852094507495,True
15,137,36,37,4,11,11,44,83,145574.37229986614,2.4775131131216765,5.0,2.864486351131075,2.864486351131075,True
15,137,37,38,4,16,16,54,78,158456.23637822145,4.531464672327032,5.0,3.2204968817954107,3.2204968817954107,True
15,137,38,39,4,18,18,39,65,90696.98514199043,5.247560275444024,4.0,2.169462339029427,2.169462339029427,True
15,137,39,40,4,15,15,42,64,107149.15119049767,4.890656897797696,4.0,2.385733968349079,2.385733968349079,True
15,137,40,41,4,15,15,37,60,62026.157123983474,5.089777914029158,4.0,1.730190523657801,1.730190523657801,True
15,137,41,42,4,9,9,40,66,76448.89300574678,3.628581327568342,5.0,1.9279188426005087,1.9279188426005087,True
15,137,42,43,4,8,8,32,58,247249.25485094884,3.6878892430354124,5.0,4.474335527105762,4.474335527105762,True
15,137,43,44,4,9,9,46,65,70152.20814155061,3.651284236022184,5.0,1.8360344076548494,1.8360344076548494,True
15,137,44,45,4,6,6,42,65,96998.96710744686,3.112443386539477,5.0,2.1924324814506413,2.1924324814506413,True
15,137,45,46,4,5,5,41,59,102161.58170066762,4.461005761725391,5.0,2.377142093388442,2.377142093388442,True
15,137,46,47,4,8,8,31,65,124844.70293338105,3.38910242527733,4.0,2.5289362733879757,2.5289362733879757,True
15,137,47,48,4,12,12,36,51,138401.39859553322,3.833755221249885,4.0,2.7662450396573304,2.7662450396573304,True
15,137,48,49,4,15,15,27,41,129042.46794203194,3.9918751674917683,5.0,2.739624833965293,2.739624833965293,True
15,137,49,50,4,13,13,32,47,175763.0676288071,4.84286578163883,4.0,3.4029511022454977,3.4029511022454977,True
16,138,0,1,4,39,39,28,28,45480.49139956543,2.481287129887058,2.0,1.075295997170212,1.075295997170212,True
16,138,1,2,4,33,33,31,32,56698.37331232759,2.7501624998041887,3.0,1.3637387933225433,1.3637387933225433,True
16,138,2,3,4,35,35,24,27,47528.038601241635,2.4660539525063694,3.0,1.204546795385653,1.204546795385653,True
16,138,3,4,4,27,27,18,23,56653.01491618603,3.0111105717282345,3.0,1.3839396629434082,1.3839396629434082,True
16,138,4,5,4,28,28,44,48,92292.62082630453,4.073464272924109,4.0,2.0992792374634606,2.0992792374634606,True
16,138,5,6,4,26,26,45,46,61017.85578868277,3.174769507999675,3.0,1.4619853670191818,1.4619853670191818,True
16,138,6,7,4,40,40,38,41,53876.50617900776,3.247172498038799,3.0,1.3615075227450053,1.3615075227450053,True
16,138,7,8,4,35,35,44,52,79262.74714946619,3.0689718918445577,4.0,1.82502291726224,1.82502291726224,True
16,138,8,9,4,13,13,44,56,197441.4902084266,5.726272707309727,4.0,3.7962192304006503,3.7962192304006503,True
16,138,9,10,4,17,17,44,54,148616.59825407137,3.1806734327904147,3.0,2.7660103962612004,2.7660103962612004,True
16,138,10,11,4,15,15,36,44,134823.6932479444,3.9089169734649962,4.0,2.719018316923991,2.719018316923991,True
16,138,11,12,4,11,11,45,55,140661.82566057725,4.545909021782003,4.0,2.8568546512154356,2.8568546512154356,True
16,138,12,13,4,15,15,48,58,102597.75603976837,6.362555181501981,5.0,2.535756736540521,2.535756736540521,True
16,138,13,14,4,15,15,44,52,101871.3593912765,3.779133531260231,4.0,2.2182735305852903,2.2182735305852903,True
16,138,14,15,4,9,9,43,57,105277.3395188191,4.099734828858952,4.0,2.2946058624816197,2.2946058624816197,True
16,138,15,16,4,10,10,48,61,125460.95401935138,3.9224288789807664,3.0,2.4807727927492857,2.4807727927492857,True
16,138,16,17,4,9,9,46,61,69570.60947985914,5.426444382170545,4.0,1.8693924773572617,1.8693924773572617,True
16,138,17,18,4,9,9,63,73,154164.53777463874,3.447798173265255,4.0,2.9699389993171534,2.9699389993171534,True
16,138,18,19,4,8,8,49,71,139136.0391836716,3.0740613529966745,3.0,2.616401681806275,2.616401681806275,True
16,138,19,20,4,6,6,54,74,174650.99493029836,3.2438206725915126,4.0,3.2584787926510463,3.2584787926510463,True
16,138,20,21,4,6,6,53,88,93179.70286674229,3.261129582873279,4.0,2.0474930878611466,2.0474930878611466,True
16,138,21,22,4,6,6,57,89,156322.88734573813,3.8413131763854227,5.0,3.1335384967557465,3.1335384967557465,True
16,138,22,23,4,11,11,50,85,308051.6375380188,5.783427539140393,4.0,5.446775952208893,5.446775952208893,True
16,138,23,24,4,13,13,37,76,93746.28036220303,3.6211411596241914,4.0,2.0847252267312903,2.0847252267312903,True
16,138,24,25,4,12,12,37,75,116565.14855283003,4.231702653433846,4.0,2.4731366371680115,2.4731366371680115,True
16,138,25,26,4,9,9,48,83,135001.22906655128,2.8705536649118586,5.0,2.7385911543023425,2.7385911543023425,True
16,138,26,27,4,6,6,60,101,100426.1779103271,2.767961424123981,4.0,2.1158740852145477,2.1158740852145477,True
16,138,27,28,4,5,5,60,98,182959.94377827726,2.952184124516013,4.0,3.3587929409475494,3.3587929409475494,True
16,138,28,29,4,6,6,68,105,196618.42575172405,3.010460454666221,5.0,3.6667062672025246,3.6667062672025246,True
16,138,29,30,4,6,6,53,95,166117.88846468454,3.2652019498823694,4.0,3.133208543857919,3.133208543857919,True
16,138,30,31,4,5,5,46,101,136760.95966370177,4.0506522329643,4.0,2.759185506966039,2.759185506966039,True
16,138,31,32,4,5,5,55,109,145391.3585871712,2.8721546982672104,4.0,2.7933342595990434,2.7933342595990434,True
16,138,32,33,4,6,6,47,106,193223.33245595955,2.387041254736202,3.0,3.3663105095449612,3.3663105095449612,True
16,138,33,34,4,9,9,52,104,109967.4383714526,3.9420044155410627,4.0,2.351780567104187,2.351780567104187,True
16,138,34,35,4,12,12,33,95,129023.36648104127,3.518369534973317,4.0,2.601460135432408,2.601460135432408,True
16,138,35,36,4,11,11,32,96,73243.90054211457,2.779454207589394,4.0,1.7122953327695707,1.7122953327695707,True
16,138,36,37,4,10,10,34,89,69595.81078395402,3.658436175665459,4.0,1.7283268402430285,1.7283268402430285,True
16,138,37,38,4,9,9,38,93,159299.48759635934,3.620937697205712,4.0,3.0602031050079943,3.0602031050079943,True
16,138,38,39,4,9,9,34,82,84245.64900835439,2.224698388379814,4.0,1.831631362266135,1.831631362266135,True
16,138,39,40,4,9,9,49,98,151080.8232788218,2.031815820451205,4.0,2.8107718025233255,2.8107718025233255,True
16,138,40,41,4,9,9,43,75,77231.39643794297,5.326213013743594,4.0,1.975373773806972,1.975373773806972,True
16,138,41,42,4,8,8,50,85,74032.45791997932,3.0378687771590194,4.0,1.7447029831247947,1.7447029831247947,True
16,138,42,43,4,9,9,66,96,145148.2616446097,3.831510623323993,5.0,2.966465219577373,2.966465219577373,True
16,138,43,44,4,8,8,54,87,108075.46785323868,3.109264864224436,5.0,2.357007079811149,2.357007079811149,True
16,138,44,45,4,13,13,43,87,63428.25424329324,4.913002336289355,4.0,1.736913017904536,1.736913017904536,True
16,138,45,46,4,14,14,37,83,48533.62070804935,5.810948148910393,4.0,1.587102350544518,1.587102350544518,True
16,138,46,47,4,9,9,44,86,91468.5488017209,3.542322840005848,4.0,2.0445249462736954,2.0445249462736954,True
16,138,47,48,4,6,6,58,98,87374.36583580868,2.7040348150493325,5.0,2.0165365625225284,2.0165365625225284,True
16,138,48,49,4,7,7,50,90,98456.94380657969,3.3613003677111313,5.0,2.234037121776707,2.234037121776707,True
16,138,49,50,4,7,7,52,100,114745.43923707191,2.491938281134935,4.0,2.3068764797091266,2.3068764797091266,True
17,139,0,1,4,46,46,19,19,78411.48065785371,2.931955096136323,4.0,1.8013939174803957,1.8013939174803957,True
17,139,1,2,4,37,37,48,49,50513.05145095609,2.379736875782957,3.0,1.2420612633209118,1.2420612633209118,True
17,139,2,3,4,38,38,39,43,57273.53993547281,2.962497082519561,3.0,1.3892845870699102,1.3892845870699102,True
17,139,3,4,4,44,44,50,52,54500.01029303698,3.386245950723454,3.0,1.3819117339899742,1.3819117339899742,True
17,139,4,5,4,24,24,44,55,76405.03428131693,3.4601733100924625,2.0,1.6137935416127083,1.6137935416127083,True
17,139,5,6,4,12,12,33,40,73919.78520623081,3.364437927083084,3.0,1.669151837830796,1.669151837830796,True
17,139,6,7,4,8,8,33,43,55762.02911846876,4.686039135086321,3.0,1.5046752307841196,1.5046752307841196,True
17,139,7,8,4,5,5,29,40,96549.30930089546,3.5445452968796114,3.0,2.0203092978708375,2.0203092978708375,True
17,139,8,9,4,19,19,21,26,110090.17423924575,2.7801120840681204,3.0,2.1606556071904164,2.1606556071904164,True
17,139,9,10,4,29,29,22,26,47888.48209070246,2.3569843963653816,3.0,1.2011849732970648,1.2011849732970648,True
17,139,10,11,4,12,12,39,45,73619.78780303853,2.6267642283941313,4.0,1.705673694864366,1.705673694864366,True
17,139,11,12,4,41,41,20,23,43927.00568105393,2.92803208429062,3.0,1.1879182465208378,1.1879182465208378,True
17,139,12,13,4,24,24,31,39,76793.12188477982,5.205280933404416,5.0,2.0591772646244335,2.0591772646244335,True
17,139,13,14,4,39,39,10,12,27572.036541369696,4.393528165294993,4.0,1.161780416041601,1.161780416041601,True
17,139,14,15,4,15,15,27,35,81192.60124097987,2.635357063116438,4.0,1.8190517978019916,1.8190517978019916,True
17,139,15,16,4,16,16,24,29,52473.16862718384,3.342111651578307,3.0,1.3482196557450716,1.3482196557450716,True
17,139,16,17,4,24,24,23,32,94644.63732848437,1.953955348773646,3.0,1.8647187690995757,1.8647187690995757,True
17,139,17,18,4,29,29,13,18,18516.464376556098,2.417844200184239,5.0,0.9689701606658715,0.9689701606658715,True
17,139,18,19,4,29,29,14,21,52777.45978542637,2.533298715997444,5.0,1.4880427631343545,1.4880427631343545,True
17,139,19,20,4,33,33,15,17,40519.7680611847,2.5445027038675714,4.0,1.2065329553151307,1.2065329553151307,True
17,139,20,21,4,32,32,18,22,22950.193659723387,4.002421343351671,5.0,1.1617144464521125,1.1617144464521125,True
17,139,21,22,4,38,38,21,25,36963.05005070699,2.147819607285904,4.0,1.1218709562422027,1.1218709562422027,True
17,139,22,23,4,41,41,17,19,29913.110074960317,2.622296289918571,4.0,1.054919269785157,1.054919269785157,True
17,139,23,24,4,39,39,23,27,34152.94777639007,4.181848863847942,4.0,1.2427762986374495,1.2427762986374495,True
17,139,24,25,4,28,28,30,33,70270.0335902162,5.199146467403262,4.0,1.8616167410561926,1.8616167410561926,True
17,139,25,26,4,30,30,18,28,50350.04866211711,3.345132318638692,4.0,1.4168672620106952,1.4168672620106952,True
17,139,26,27,4,27,27,25,32,72399.15802639109,2.9039601729069546,4.0,1.7096852368443285,1.7096852368443285,True
17,139,27,28,4,25,25,15,23,41632.57695891481,4.049035361596907,4.0,1.3434552241496993,1.3434552241496993,True
17,139,28,29,4,25,25,10,16,45883.27063054746,3.2598229806875074,4.0,1.3435726037905282,1.3435726037905282,True
17,139,29,30,4,32,32,11,14,25382.47721241237,4.5622580181378,4.0,1.1426960761595413,1.1426960761595413,True
17,139,30,31,4,31,31,9,9,17256.373289985862,4.3048731250264005,4.0,1.0011811191983302,1.0011811191983302,True
17,139,31,32,4,37,37,15,20,120201.873676963,3.929633330943034,4.0,2.5030890247635824,2.5030890247635824,True
17,139,32,33,4,35,35,11,12,85047.32928084547,4.524158154161948,4.0,2.0275179094883944,2.0275179094883944,True
17,139,33,34,4,38,38,13,16,52951.1258424846,4.493729591124672,3.0,1.447461549469804,1.447461549469804,True
17,139,34,35,4,41,41,14,19,33611.820964707826,2.9256686436136077,5.0,1.2342293987020025,1.2342293987020025,True
17,139,35,36,4,27,27,10,13,25670.57446881419,2.7584952635433484,5.0,1.102682217345584,1.102682217345584,True
17,139,36,37,4,28,28,8,9,24329.022423755894,2.9946538674113983,4.0,1.001611333555946,1.001611333555946,True
17,139,37,38,4,25,25,7,12,35612.482012440814,2.9686808860945653,4.0,1.1674421198822202,1.1674421198822202,True
17,139,38,39,4,40,40,33,41,73377.43888092921,2.343311965305717,4.0,1.679391131047809,1.679391131047809,True
17,139,39,40,4,44,44,25,29,35102.292370122595,3.8427144773697366,4.0,1.2297726994116414,1.2297726994116414,True
17,139,40,41,4,38,38,32,39,76524.44719752051,4.523528588574603,4.0,1.9006389418109757,1.9006389418109757,True
17,139,41,42,4,46,46,35,43,66920.747439092,4.827744086818711,4.0,1.7820639828843658,1.7820639828843658,True
17,139,42,43,4,23,23,60,63,126016.27516724844,2.188160174408646,4.0,2.4502950039415077,2.4502950039415077,True
17,139,43,44,4,20,20,69,75,84989.2834013932,5.3185872210347345,4.0,2.0902084568701773,2.0902084568701773,True
17,139,44,45,4,27,27,61,71,147509.95476343881,5.442605460295211,5.0,3.13049704937479,3.13049704937479,True
17,139,45,46,4,10,10,45,63,161297.29848863685,3.496424834186716,4.0,3.079971404720605,3.079971404720605,True
17,139,46,47,4,13,13,46,77,88942.80693573722,3.063266146235643,5.0,2.0686149663377984,2.0686149663377984,True
17,139,47,48,4,13,13,41,63,82438.49959553915,4.895124195832371,5.0,2.1183733225049695,2.1183733225049695,True
17,139,48,49,4,8,8,41,69,141399.68162217323,3.9146243542842662,5.0,2.917331877244129,2.917331877244129,True
17,139,49,50,4,7,7,38,68,227613.60662030347,3.659445436172488,5.0,4.179862876267363,4.179862876267363,True
18,140,0,1,4,51,51,21,21,39465.74378654244,4.326036031764399,2.0,1.1333707365075574,1.1333707365075574,True
18,140,1,2,4,41,41,13,14,30541.24744367244,3.3999539981297784,4.0,1.1264791687145554,1.1264791687145554,True
18,140,2,3,4,39,39,23,26,57685.8045552185,2.7052334392116943,4.0,1.474838385780068,1.474838385780068,True
18,140,3,4,4,42,42,27,28,88341.1211536859,2.28296521231861,3.0,1.797237234153434,1.797237234153434,True
18,140,4,5,4,44,44,26,28,40459.026880996316,2.7722242784486903,4.0,1.2238467946716738,1.2238467946716738,True
18,140,5,6,4,37,37,32,37,69424.88233885469,3.4389374945066873,3.0,1.6082233676982536,1.6082233676982536,True
18,140,6,7,4,29,29,26,34,56715.036705360595,3.830717439660445,4.0,1.5504311556692731,1.5504311556692731,True
18,140,7,8,4,38,38,16,23,64870.5584589911,6.156111067405376,4.0,1.8578245767464643,1.8578245767464643,True
18,140,8,9,4,26,26,24,29,123945.65286076601,4.112587066873857,5.0,2.6734363233970218,2.6734363233970218,True
18,140,9,10,4,23,23,19,24,77772.0446065795,4.4251686617930925,4.0,1.9113355853032612,1.9113355853032612,True
18,140,10,11,4,30,30,7,11,21186.03979889581,2.8707464339045448,4.0,0.944928164100694,0.944928164100694,True
18,140,11,12,4,23,23,12,15,25628.182224576245,3.060562574339019,5.0,1.126216765241411,1.126216765241411,True
18,140,12,13,4,24,24,10,14,43533.3160937666,3.0637707221805006,4.0,1.2929188615507288,1.2929188615507288,True
18,140,13,14,4,27,27,2,7,5449.127980533161,2.358340279173717,3.0,0.5697554363299266,0.5697554363299266,True
18,140,14,15,4,24,24,8,14,30459.41927830375,2.779252320997087,4.0,1.0756053535116679,1.0756053535116679,True
18,140,15,16,4,27,27,9,10,17072.696510310576,3.1142692531695504,4.0,0.9031995240379477,0.9031995240379477,True
18,140,16,17,4,37,37,27,30,71576.49251395163,3.38578666453177,4.0,1.7359893098582502,1.7359893098582502,True
18,140,17,18,4,42,42,24,27,31525.909581292068,3.2777274196138024,5.0,1.2313537528145218,1.2313537528145218,True
18,140,18,19,4,41,41,27,33,60507.01383616446,3.436390430588411,4.0,1.5753132260566631,1.5753132260566631,True
18,140,19,20,4,33,33,17,24,45433.77902239447,3.58749453698947,5.0,1.463097465078123,1.463097465078123,True
18,140,20,21,4,28,28,33,38,52360.316261905704,2.95064294849617,3.0,1.3152228088247189,1.3152228088247189,True
18,140,21,22,4,24,24,29,34,71376.31499219319,3.175075461300245,4.0,1.7161535814307038,1.7161535814307038,True
18,140,22,23,4,21,21,27,31,120419.1462267291,5.811219239849501,4.0,2.656849119942857,2.656849119942857,True
18,140,23,24,4,24,24,17,24,60260.0130365494,3.8133528526393397,3.0,1.5017946126836084,1.5017946126836084,True
18,140,24,25,4,24,24,14,18,33973.99937557664,2.9405676773307885,3.0,1.040810881084925,1.040810881084925,True
18,140,25,26,4,32,32,19,23,28962.61610726135,3.0961678773148984,4.0,1.0786847413051524,1.0786847413051524,True
18,140,26,27,4,29,29,32,34,43329.5307762751,4.6425938397255475,5.0,1.5161921913488041,1.5161921913488041,True
18,140,27,28,4,34,34,26,32,57255.45049904122,2.9662137997125684,5.0,1.589312736403214,1.589312736403214,True
18,140,28,29,4,34,34,28,34,127251.54479771561,2.8552599384847173,3.0,2.422044973616212,2.422044973616212,True
18,140,29,30,4,24,24,22,32,84420.27557477333,3.833208521619963,4.0,1.962910782544676,1.962910782544676,True
18,140,30,31,4,21,21,32,35,92553.29516518457,4.453090926383448,5.0,2.2335284521640175,2.2335284521640175,True
18,140,31,32,4,29,29,26,29,71791.78116391317,4.211287366992959,4.0,1.8052330662033826,1.8052330662033826,True
18,140,32,33,4,30,30,35,40,96987.39374444772,3.852806090329735,4.0,2.151489275090184,2.151489275090184,True
18,140,33,34,4,34,34,43,48,68780.71624395227,4.46821767714185,4.0,1.7809799773253996,1.7809799773253996,True
18,140,34,35,4,23,23,41,47,65541.52658967121,4.816181859465238,4.0,1.7606148849130405,1.7606148849130405,True
18,140,35,36,4,28,28,39,55,89729.79869305965,3.691134768178017,3.0,1.9305556429581052,1.9305556429581052,True
18,140,36,37,4,17,17,58,71,100602.72190001747,3.0905621929113596,4.0,2.1443092894212636,2.1443092894212636,True
18,140,37,38,4,20,20,54,66,108652.12022871678,5.206015125088258,4.0,2.4333282372201075,2.4333282372201075,True
18,140,38,39,4,21,21,67,79,95993.24380046948,4.895153769030488,5.0,2.3200831914103777,2.3200831914103777,True
18,140,39,40,4,13,13,69,83,103923.5136413743,4.453385105041767,4.0,2.3027516661618876,2.3027516661618876,True
18,140,40,41,4,9,9,67,85,138142.10595914777,3.9925394129531924,4.0,2.775089253618811,2.775089253618811,True
18,140,41,42,4,7,7,66,93,105353.07514019171,4.150955986124123,5.0,2.3998305732380207,2.3998305732380207,True
18,140,42,43,4,10,10,42,89,192920.118636485,4.4057584830166885,4.0,3.623295777398552,3.623295777398552,True
18,140,43,44,4,11,11,45,84,164419.4396160761,3.09700417047837,5.0,3.194478185067973,3.194478185067973,True
18,140,44,45,4,8,8,46,91,121904.28311330189,2.816332274517966,4.0,2.4393584140046203,2.4393584140046203,True
18,140,45,46,4,9,9,40,85,243074.12241132816,3.420896631506912,3.0,4.190846171165318,4.190846171165318,True
18,140,46,47,4,11,11,44,85,83341.91473599877,3.455618002020977,5.0,2.016656504685469,2.016656504685469,True
18,140,47,48,4,10,10,36,78,85558.5599809532,2.941078186100155,4.0,1.9084791117474347,1.9084791117474347,True
18,140,48,49,4,8,8,48,92,70509.07824712434,3.178109308070998,4.0,1.7034909804659826,1.7034909804659826,True
18,140,49,50,4,7,7,54,100,110522.82386985917,2.331169390556412,4.0,2.2311784302602744,2.2311784302602744,True
19,141,0,1,4,44,44,48,48,67284.5180888334,2.871178230616236,2.0,1.4309519681045577,1.4309519681045577,True
19,141,1,2,4,45,45,39,39,53447.82669560112,4.162564666549929,4.0,1.52835973724663,1.52835973724663,True
19,141,2,3,4,46,46,43,46,65806.3421287037,3.9039848288236043,3.0,1.5915798298877888,1.5915798298877888,True
19,141,3,4,4,34,34,38,44,59260.43063736052,3.0390461888646314,2.0,1.324975341498464,1.324975341498464,True
19,141,4,5,4,13,13,36,45,110763.9960453435,2.8718051421972937,3.0,2.178018162050538,2.178018162050538,True
19,141,5,6,4,7,7,34,43,124084.75151065155,2.835369539087181,3.0,2.373328841559289,2.373328841559289,True
19,141,6,7,4,14,14,30,37,112912.39632379914,4.006228943720756,3.0,2.300742308411338,2.300742308411338,True
19,141,7,8,4,11,11,49,57,100850.98056669401,2.4684584292315774,3.0,1.9982353137238535,1.9982353137238535,True
19,141,8,9,4,17,17,48,51,79520.43747601018,2.2875823671122513,4.0,1.7663464327619884,1.7663464327619884,True
19,141,9,10,4,25,25,41,51,126403.57898270072,2.9750402895644585,3.0,2.4190088627886794,2.4190088627886794,True
19,141,10,11,4,26,26,33,41,67233.37447340423,1.8142323654885937,3.0,1.4456352331885551,1.4456352331885551,True
19,141,11,12,4,15,15,38,55,86006.50368855802,2.670281812455323,3.0,1.793481230838063,1.793481230838063,True
19,141,12,13,4,9,9,51,63,86218.59247518893,2.991415807738546,3.0,1.8223280335951095,1.8223280335951095,True
19,141,13,14,4,20,20,58,66,211694.97686068708,3.367038264831596,4.0,3.819585931137228,3.819585931137228,True
19,141,14,15,4,16,16,64,75,129843.41598205906,3.933234087273134,4.0,2.6468524171910626,2.6468524171910626,True
19,141,15,16,4,24,24,48,59,65750.5910101706,2.719594251045176,3.0,1.4959989539254384,1.4959989539254384,True
19,141,16,17,4,13,13,74,85,102396.97508899105,2.5623529050080833,3.0,2.0287527426534897,2.0287527426534897,True
19,141,17,18,4,4,4,80,95,254417.73975776913,3.934451769871157,4.0,4.500734411794591,4.500734411794591,True
19,141,18,19,4,11,11,76,93,312621.32321187685,3.388534260944289,4.0,5.323185764861806,5.323185764861806,True
19,141,19,20,4,10,10,36,76,181458.4807592801,3.8082488167260937,3.0,3.304934916636898,3.304934916636898,True
19,141,20,21,4,12,12,22,75,132917.55571714224,3.47168575287457,4.0,2.655674677449344,2.655674677449344,True
19,141,21,22,4,10,10,22,68,71558.97349131487,3.2169979013287957,4.0,1.7222255090603942,1.7222255090603942,True
19,141,22,23,4,8,8,29,70,279401.60333521606,3.3339445941343,3.0,4.7244775219238395,4.7244775219238395,True
19,141,23,24,4,8,8,38,63,108489.53682932393,2.397735967171563,4.0,2.206246508762474,2.206246508762474,True
19,141,24,25,4,8,8,37,63,122867.36454292668,2.4728741741256575,4.0,2.4262133348664614,2.4262133348664614,True
19,141,25,26,4,5,5,46,68,122839.0699508119,4.310532669037881,4.0,2.572804963981541,2.572804963981541,True
19,141,26,27,4,4,4,45,65,167756.89744623058,3.4186001111428292,4.0,3.169870411365095,3.169870411365095,True
19,141,27,28,4,5,5,38,66,226727.54349173506,3.2758596628785503,4.0,4.035990551181103,4.035990551181103,True
19,141,28,29,4,3,3,35,56,128384.75250296431,3.5586172326509162,5.0,2.695176767049042,2.695176767049042,True
19,141,29,30,4,6,6,36,62,113914.56089513938,4.643364255044677,5.0,2.5666262965812434,2.5666262965812434,True
19,141,30,31,4,7,7,34,54,124986.2195812778,3.317445578394351,3.0,2.4253096281358006,2.4253096281358006,True
19,141,31,32,4,4,4,53,69,126846.84312965523,2.180292428740116,3.0,2.3620252265857458,2.3620252265857458,True
19,141,32,33,4,6,6,51,61,115180.92845694059,3.119031281543236,4.0,2.3635244140850746,2.3635244140850746,True
19,141,33,34,4,8,8,50,67,107543.76072823553,2.80978181251121,5.0,2.3251361272663065,2.3251361272663065,True
19,141,34,35,4,11,11,50,75,111171.35819296236,5.424614715768985,3.0,2.388304864656792,2.388304864656792,True
19,141,35,36,4,15,15,48,71,74258.22264576782,4.325179175304948,4.0,1.8510474091102265,1.8510474091102265,True
19,141,36,37,4,11,11,54,80,93732.12867570737,4.644782928865364,4.0,2.1664059776977314,2.1664059776977314,True
19,141,37,38,4,11,11,44,77,165363.6438681612,3.6860331227287437,4.0,3.155651159761174,3.155651159761174,True
19,141,38,39,4,11,11,54,78,126772.44870167908,5.07354158461773,5.0,2.792378099115833,2.792378099115833,True
19,141,39,40,4,11,11,60,81,76090.08700522278,4.656390525648749,4.0,1.9048042034391437,1.9048042034391437,True
19,141,40,41,4,10,10,52,87,107863.54812801257,2.8897714223974615,5.0,2.336294037125317,2.336294037125317,True
19,141,41,42,4,9,9,60,99,136161.8995859654,3.3929121037663816,5.0,2.7976517121400812,2.7976517121400812,True
19,141,42,43,4,6,6,66,102,122599.56525555922,1.9618152376594178,4.0,2.381343511506194,2.381343511506194,True
19,141,43,44,4,5,5,62,103,146826.8583808561,3.745706656101538,5.0,2.984580020298482,2.984580020298482,True
19,141,44,45,4,5,5,62,110,117920.45076048003,3.4454266817633954,5.0,2.530402747048215,2.530402747048215,True
19,141,45,46,4,5,5,49,115,157086.58495870006,4.160500781986047,4.0,3.07043805301573,3.07043805301573,True
19,141,46,47,4,5,5,39,102,442501.3296696853,3.6719325553659776,4.0,7.278595819751975,7.278595819751975,True
19,141,47,48,4,7,7,35,94,106655.41589440663,4.2164105718470335,4.0,2.3244470108430995,2.3244470108430995,True
19,141,48,49,4,11,11,23,89,35785.46202461469,5.482944574291468,5.0,1.4711573222619885,1.4711573222619885,True
19,141,49,50,4,10,10,41,93,133407.59686527654,4.406330447993241,5.0,2.8377385320489315,2.8377385320489315,True
20,142,0,1,4,34,34,23,23,41473.2887543121,2.1385219241583173,2.0,0.9882437889670717,0.9882437889670717,True
20,142,1,2,4,38,38,24,26,23036.999775125532,3.18179608336164,2.0,0.7973561833225848,0.7973561833225848,True
20,142,2,3,4,35,35,28,30,94593.7666214175,2.4137764968830653,3.0,1.900747456378882,1.900747456378882,True
20,142,3,4,4,24,24,32,33,116040.36758421983,2.6998526088619657,2.0,2.1427793929979426,2.1427793929979426,True
