policy_name,replication,timetable,num_weeks,warmup_weeks,total_sim_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,mean_prep_duration,mean_booking_wait,mean_lateness,mean_procedure_duration,Z1_wait_time,Z2_overtime,Z3_congestion,H,total_overtime_min,lunch_overtime_min,after_hours_overtime_min
R2_effc06e5_SubsetKN,30,R2_placeholder,180,20,200,2423,2423,19,19,10957.967858911263,3915.598163196103,54.30862559713107,79.64028199776902,3.4686547678030535,5.789747447259869,5.0,1.0375081122337122,62529.27243040659,20228.18644433096,42301.08598607563
R2_effc06e5_SubsetKN,31,R2_placeholder,180,20,200,2427,2427,16,16,11672.673590691038,3127.2293023200905,54.94731410719392,76.62325853783375,2.925318119627633,5.264988140729116,5.0,0.9838844395360644,56861.87191987445,20201.076803207776,36660.795116666675
R2_effc06e5_SubsetKN,32,R2_placeholder,180,20,200,2566,2566,24,24,11423.311405823615,4887.070995615772,55.62888414688449,78.48111182089329,4.482292156970404,6.118623941587174,5.0,1.0855390329763397,66081.13856914148,20893.533351050137,45187.60521809134
R2_effc06e5_SubsetKN,33,R2_placeholder,180,20,200,2465,2465,10,10,11557.778397116452,4639.205321720278,55.938009036681095,79.3540968522781,3.6278179777728656,5.8107828431314426,5.0,1.0426015841170768,62756.454705819575,20204.72255213803,42551.73215368154
R2_effc06e5_SubsetKN,34,R2_placeholder,180,20,200,2291,2291,15,15,11611.607710136757,3184.1289855873983,54.81953323950565,77.9228140941706,3.113457204372201,5.134083753238169,5.0,0.9774436403527436,55448.104534972226,19314.936180991324,36133.1683539809
R2_effc06e5_SubsetKN,35,R2_placeholder,180,20,200,2470,2470,6,6,10281.35062362643,3164.1911889230955,56.40861673693309,79.76374768140019,2.4887409849035507,5.814100211216263,5.0,1.0184581808595201,62792.282281135645,19823.767793629697,42968.51448750595
R2_effc06e5_SubsetKN,36,R2_placeholder,180,20,200,2442,2442,28,28,11129.258490940449,3969.8460109082253,56.01086641323799,79.54507436348247,4.021076900714968,6.003115749294577,5.0,1.0664151935303154,64833.65009238143,20365.094657687587,44468.555434693844
R2_effc06e5_SubsetKN,37,R2_placeholder,180,20,200,2441,2441,17,17,10937.573711075276,3513.1509135899396,56.8707420636063,79.15717693750672,3.207460726821148,5.63162539359105,5.0,1.0192613327763085,60821.554250783345,20205.295073611225,40616.25917717212
R2_effc06e5_SubsetKN,38,R2_placeholder,180,20,200,2441,2441,27,27,11519.354915026355,4179.4931618821565,54.24547752104005,79.64658930365219,3.9709147991883698,5.804131885700044,5.0,1.0494215822671829,62684.62436556048,20294.199306182883,42390.425059377594
R2_effc06e5_SubsetKN,39,R2_placeholder,180,20,200,2567,2567,16,16,11516.570742002237,4781.323542529319,54.96386401759507,78.15611806314197,3.847711163317864,5.949621469889947,5.0,1.0584206710908644,64255.91187481143,20811.89305570317,43444.018819108256
R2_effc06e5_SubsetKN,40,R2_placeholder,180,20,200,2439,2439,12,12,11198.122557201068,3319.8601363890525,55.01420897845107,77.59684206714343,2.7941285575652106,5.386212956569876,5.0,0.9907712199019875,58171.09993095466,19590.135318279703,38580.96461267496
R2_effc06e5_SubsetKN,41,R2_placeholder,180,20,200,2513,2513,17,17,11488.131614265054,3582.2380949874655,54.46641399294835,78.68867652030768,3.248175835058363,5.876443551282909,5.0,1.0397192519967406,63465.59035385543,20970.05694459469,42495.53340926074
R2_effc06e5_SubsetKN,42,R2_placeholder,180,20,200,2575,2575,12,12,11697.839022755326,5512.691129834755,56.96306097850798,78.13577719108868,4.179057701319026,6.113404434006839,5.0,1.0786235911773834,66024.76788727386,20992.98343769624,45031.78444957762
R2_effc06e5_SubsetKN,43,R2_placeholder,180,20,200,2454,2454,13,13,11499.65935387064,4295.298018952213,55.9250485624409,79.29525613906587,3.597552207473402,5.7719421992919875,5.0,1.0388457803892175,62336.975752353464,20129.01248113523,42207.963271218236
R2_effc06e5_SubsetKN,44,R2_placeholder,180,20,200,2559,2559,19,19,12148.738838795067,3848.454347270532,55.592949987132776,78.38035537423444,3.431643588001672,6.058747689820076,5.0,1.058235034928499,65434.47505005682,20407.268864691403,45027.206185365416
R2_effc06e5_SubsetKN,45,R2_placeholder,180,20,200,2425,2425,22,22,10930.505188992298,4008.448814325379,54.27923365793627,78.62903498815604,3.790185603793285,5.342928260034454,5.0,1.0086525237411839,57703.625208372105,20614.83964880134,37088.785559570766
R2_effc06e5_SubsetKN,46,R2_placeholder,180,20,200,2377,2377,16,16,11132.617093865347,3772.640669184421,56.383400086230644,79.72173441134717,4.01535285769325,5.786463558203929,5.0,1.0489603601783126,62493.80642860243,19606.308229176007,42887.49819942642
R2_effc06e5_SubsetKN,47,R2_placeholder,180,20,200,2370,2370,21,21,12071.671126769834,3733.1139284802284,55.45033456938565,79.29282365279083,3.5627963833818646,5.732439568205634,5.0,1.034940802243205,61910.34733662085,20660.994868068723,41249.352468552126
R2_effc06e5_SubsetKN,48,R2_placeholder,180,20,200,2447,2447,9,9,10526.890178552447,3182.267179201376,54.62822551686194,79.28653973656338,2.5864864393912255,5.580474933693382,5.0,1.0018627041109969,60269.12928388853,20554.7113988825,39714.41788500603
R2_effc06e5_SubsetKN,49,R2_placeholder,180,20,200,2503,2503,31,31,11659.34119782697,4009.4179128661453,55.6965786031336,77.5759838883682,5.651020797583163,5.742106683341877,5.0,1.0804618374727037,62014.75218009227,20520.61076954115,41494.14141055112
R2_effc06e5_SubsetKN,50,R2_placeholder,180,20,200,2441,2441,20,20,11937.320312198255,3683.1143533588943,55.986486909925524,79.54941745641233,4.007201507205683,5.917539064867069,5.0,1.0592717289152016,63909.42190056434,20750.67601766641,43158.74588289793
R2_effc06e5_SubsetKN,51,R2_placeholder,180,20,200,2341,2341,13,13,11543.857123373593,3528.687230920584,54.56853121098595,77.33479108735519,3.291185571774783,5.254747506282807,5.0,0.9909052056120842,56751.273067854316,18919.133990422415,37832.1390774319
R2_effc06e5_SubsetKN,52,R2_placeholder,180,20,200,2516,2516,14,14,10588.534915927416,4068.6467979070753,55.53199565092015,77.88886742728879,3.380172498049425,5.825292306698848,5.0,1.0384556523512527,62913.156912347564,20010.4989490218,42902.657963325764
R2_effc06e5_SubsetKN,53,R2_placeholder,180,20,200,2498,2498,54,54,11634.979607923146,5211.42880506597,54.81906693514593,78.21813588863805,6.078587778338012,5.902962369562361,5.0,1.1024924419579463,63751.993591273495,20755.57391959877,42996.419671674725
R2_effc06e5_SubsetKN,54,R2_placeholder,180,20,200,2371,2371,29,29,10883.689218701249,3256.328996321589,55.78208094927423,79.36054903797736,4.01112483211654,5.441327017461501,5.0,1.021258836370846,58766.33178858421,20042.33324662634,38723.99854195787
R2_effc06e5_SubsetKN,55,R2_placeholder,180,20,200,2460,2460,35,35,11586.602456073459,3721.3666593675916,54.55822533343003,79.18519497341566,3.6866665919302135,5.733224382133037,5.0,1.0376579489691475,61918.82332703681,20859.99795470838,41058.82537232843
R2_effc06e5_SubsetKN,56,R2_placeholder,180,20,200,2381,2381,18,18,11288.898329959477,3737.500237216633,57.60377482537044,77.62756551896967,3.2010103092051403,5.425661813114086,5.0,1.0026460231035228,58597.14758163213,19280.85913349976,39316.28844813237
R2_effc06e5_SubsetKN,57,R2_placeholder,180,20,200,2377,2377,17,17,12207.023332993198,3639.217816069043,55.8432099874031,78.22954218234592,3.288147582737283,5.370493589671117,5.0,1.0000997925180597,58001.33076844807,19727.571686707,38273.75908174107
R2_effc06e5_SubsetKN,58,R2_placeholder,180,20,200,2473,2473,22,22,11660.375176042748,3411.9730770322767,54.33198582930459,78.85578556885311,3.0297436282419534,5.749139001835975,6.0,1.12485419789492,62090.70121982854,20152.36255578819,41938.33866404035
R2_effc06e5_SubsetKN,59,R2_placeholder,180,20,200,2540,2540,38,38,10556.84351349822,4564.8127954492675,54.27060876259948,77.7895750263034,4.401024157850114,6.105298547532689,5.0,1.0827315443279746,65937.22431335304,20456.00692618487,45481.21738716817
R2_effc06e5_SubsetKN,60,R2_placeholder,180,20,200,2541,2541,10,10,11833.285277548182,3924.8483269187655,54.71288026825095,77.4187125877292,3.144984568913609,5.72582351118116,5.0,1.025458407371213,61838.89392075653,20477.747974654514,41361.14594610201
R2_effc06e5_SubsetKN,61,R2_placeholder,180,20,200,2483,2483,22,22,10865.225172076793,3480.0401891921088,53.84528547440628,77.31198343335284,3.3848545756839643,5.649399576788365,5.0,1.02448456419344,61013.51542931434,20313.556231579743,40699.9591977346
R2_effc06e5_SubsetKN,62,R2_placeholder,180,20,200,2466,2466,20,20,11440.400793917623,3519.047689966741,54.44433102633951,78.45763924490495,3.1989970195722695,5.6990083062446395,5.0,1.0244706006332627,61549.289707442105,20856.631863068877,40692.65784437323
R2_effc06e5_SubsetKN,63,R2_placeholder,180,20,200,2436,2436,23,23,11490.089751454192,3951.391877652763,55.79832797971148,78.35036983295596,3.780194039536386,5.624874862148563,5.0,1.0309941469619504,60748.64851120449,20756.30782185297,39992.34068935152
R2_effc06e5_SubsetKN,64,R2_placeholder,180,20,200,2348,2348,48,48,11684.384869568605,3735.867333296308,55.85931536148531,78.87882186644823,5.230127526495023,5.60557244115823,5.0,1.0605199565746948,60540.18236450889,19846.520918871014,40693.661445637874
R2_effc06e5_SubsetKN,65,R2_placeholder,180,20,200,2423,2423,22,22,11347.916476416573,3207.141634172821,57.30103787081266,77.79230888456216,3.1108157715798566,5.4802711405543345,5.0,1.0050820292067724,59186.92831798681,20495.961546171195,38690.96677181561
R2_effc06e5_SubsetKN,66,R2_placeholder,180,20,200,2537,2537,13,13,11042.199050373663,4190.681701806909,54.55385757329409,80.25608002752847,3.5480652949289655,6.142310930823668,5.0,1.0674148450715142,66336.95805289561,20357.2483323396,45979.70972055601
R2_effc06e5_SubsetKN,67,R2_placeholder,180,20,200,2490,2490,7,7,11051.713895920211,3883.9673487090404,57.15494726507996,77.40534036896123,2.9980276665409513,5.611084375044833,5.0,1.0131302000008928,60599.71125048419,20072.43845444356,40527.272796040634
R2_effc06e5_SubsetKN,68,R2_placeholder,180,20,200,2373,2373,29,29,11383.562929443779,2807.117713344191,55.472822321330575,78.4386645170368,3.094664983330458,5.34148290926369,5.0,0.9936328823838908,57688.01542004786,20239.248244700517,37448.76717534734
R2_effc06e5_SubsetKN,69,R2_placeholder,180,20,200,2574,2574,17,17,11721.278452318184,3979.580944459784,54.27312061920622,78.61411442118988,4.307425226544803,6.009644578523781,5.0,1.0730735354221483,64904.16144805684,20324.573518566467,44579.58792949037
R2_effc06e5_SubsetKN,70,R2_placeholder,180,20,200,2540,2540,17,17,11509.128629481904,4542.316020740396,55.65219596472429,79.4601652217893,4.221580537326508,6.162213551806571,5.0,1.0834395242300936,66551.90635951096,20504.408938331093,46047.49742117987
R2_effc06e5_SubsetKN,71,R2_placeholder,180,20,200,2575,2575,17,17,12527.232179490902,5679.870760723867,55.52732169612747,76.89433161088921,4.579404939327742,5.995660386323394,5.0,1.077782936748609,64753.13217229265,20222.37220494516,44530.75996734749
R2_effc06e5_SubsetKN,72,R2_placeholder,180,20,200,2301,2301,21,21,12163.654454785752,3299.2547213231087,55.13772757592955,79.39803872203206,3.1603872831339404,5.229020341301687,5.0,0.9860442119427194,56473.419686058216,19197.522058658273,37275.89762739994
R2_effc06e5_SubsetKN,73,R2_placeholder,180,20,200,2595,2595,17,17,11397.99150387848,4742.18708696901,56.272949910811384,77.86196785283491,3.7520676596049816,6.185285198617507,5.0,1.0752242657380786,66801.08014506908,21277.958704884717,45523.12144018436
R2_effc06e5_SubsetKN,74,R2_placeholder,180,20,200,2363,2363,22,22,11739.396358607779,3623.023112479949,56.32320349706658,79.89976351414045,4.013287559819813,5.702001255637227,5.0,1.0421591195899742,61581.61356088205,19685.997377449094,41895.616183432954
R2_effc06e5_SubsetKN,75,R2_placeholder,180,20,200,2229,2229,9,9,11193.688993956825,2901.978246499618,52.96963301376616,78.15346487916682,2.355091953458801,4.999360897835669,5.0,0.9504151279723994,53993.09769662522,18995.25308041653,34997.84461620869
R2_effc06e5_SubsetKN,76,R2_placeholder,180,20,200,2529,2529,10,10,10476.236038397708,4089.5775117716316,54.49350790909146,78.44521275846019,3.1459249092025034,5.830710196880515,5.0,1.0338694923762093,62971.67012630956,20607.178841718123,42364.49128459144
R2_effc06e5_SubsetKN,77,R2_placeholder,180,20,200,2550,2550,20,20,11603.3405338388,4628.267671461211,56.15688277293155,77.72843381653313,4.30091367356964,5.88883717168343,5.0,1.0632694095968809,63599.44145418104,21065.155994595465,42534.285459585575
R2_effc06e5_SubsetKN,78,R2_placeholder,180,20,200,2504,2504,21,21,12092.470247131178,4054.1281651039862,56.627902174350965,80.46286315429516,4.386588550908775,6.342755119814731,5.0,1.1014187356760807,68501.7552939991,21014.809834156273,47486.94545984283
R2_effc06e5_SubsetKN,79,R2_placeholder,180,20,200,2499,2499,16,16,11889.395361015533,3502.063219191735,54.59139484208075,77.85008794848794,3.0649061221662723,5.800754135658041,5.0,1.029736890613349,62648.14466510684,20710.231941317907,41937.91272378893
R2_effc06e5_SubsetKN,80,R2_placeholder,180,20,200,2497,2497,23,23,11656.170207349785,4361.441553934658,54.229018919871585,79.01945330983811,3.8082376853882804,5.92453842768355,5.0,1.0555681674730044,63985.01501898235,19950.278184067865,44034.73683491448
R2_effc06e5_SubsetKN,81,R2_placeholder,180,20,200,2562,2562,14,14,11741.653605264743,4110.4693483821975,56.21868157556718,79.16126836497327,3.5719410837542265,6.092936319013978,5.0,1.0639765001729944,65803.71224535097,20240.31762567087,45563.3946196801
R2_effc06e5_SubsetKN,82,R2_placeholder,180,20,200,2438,2438,12,12,9767.735638809374,4232.774754690721,55.03072861945374,79.1080948871344,3.5879202561062686,5.550591448625645,5.0,1.020931321378043,59946.38764515697,19668.572332740994,40277.81531241597
R2_effc06e5_SubsetKN,83,R2_placeholder,180,20,200,2622,2622,18,18,11615.399530988434,6286.918484523631,56.23010632631544,77.18074227675893,5.268773577989172,6.008559874662722,5.0,1.0935870809299286,64892.44664635739,20856.555549158278,44035.89109719911
R2_effc06e5_SubsetKN,84,R2_placeholder,180,20,200,2449,2449,14,14,11350.684950535935,3600.780638045621,56.62092363272345,78.30688644589492,3.168176287440728,5.577189095663381,5.0,1.0140646195268004,60233.642233164515,20060.776502070454,40172.86573109406
R2_effc06e5_SubsetKN,85,R2_placeholder,180,20,200,2406,2406,12,12,10483.312902152617,3355.63189294346,55.83578588452547,77.29776727620873,2.827699736819622,5.419122147296067,5.0,0.9941233375726772,58526.519190797524,19815.92361710497,38710.59557369255
R2_effc06e5_SubsetKN,86,R2_placeholder,180,20,200,2401,2401,26,26,11123.451175918783,4862.838154223605,56.69800633759235,80.14358426753027,4.3925294071253145,5.940441913194073,5.0,1.0693609832082112,64156.77266249599,21429.643654657382,42727.12900783861
R2_effc06e5_SubsetKN,87,R2_placeholder,180,20,200,2652,2652,13,13,11609.795605454638,6572.495160573428,54.65084559771168,79.4599778880044,5.203596028036376,6.29837626436698,5.0,1.1153757303215666,68022.46365516339,21752.88170358297,46269.58195158042
R2_effc06e5_SubsetKN,88,R2_placeholder,180,20,200,2460,2460,7,7,10758.089858191097,4211.294009261828,54.07232168159796,77.80520891378224,3.2662059648350565,5.4665393660557555,5.0,1.0073132771023545,59038.62515340216,19821.36017935234,39217.26497404982
R2_effc06e5_SubsetKN,89,R2_placeholder,180,20,200,2405,2405,19,19,11020.978497642707,4347.199153836208,55.36403755959464,79.80411705526024,3.6846641569690406,5.77590503253634,5.0,1.0410294916808152,62379.774351392465,20598.13406672547,41781.640284666995
R2_effc06e5_SubsetKN,90,R2_placeholder,180,20,200,2587,2587,16,16,10851.926313114347,5014.934592529702,56.20161854779198,77.5393570124216,3.717069724911071,5.977436112393425,5.0,1.0578463830967113,64556.310013849,20870.991990143055,43685.31802370594
R2_effc06e5_SubsetKN,91,R2_placeholder,180,20,200,2389,2389,18,18,10918.41790314603,3397.557187301796,58.399184325903484,77.28172642638289,3.1623891032716553,5.4501685974216985,5.0,1.0037789685781284,58861.82085215434,20003.93832750793,38857.88252464641
R2_effc06e5_SubsetKN,92,R2_placeholder,180,20,200,2577,2577,33,33,10807.93633973951,5864.340737675221,54.371815603379,77.65041979533109,5.089047155801649,5.85388835751528,5.0,1.0773620790826863,63221.99426116503,20279.489378065016,42942.50488310002
R2_effc06e5_SubsetKN,93,R2_placeholder,180,20,200,2616,2616,15,15,11281.02074793834,7960.689806654591,57.03157367236518,77.84192436312544,6.650066280819024,6.308404199752684,5.0,1.1471737562834796,68130.76535732899,20762.357775743323,47368.40758158566
R2_effc06e5_SubsetKN,94,R2_placeholder,180,20,200,2390,2390,17,17,11510.648309067748,3904.1280070959187,55.373147756966716,78.77698817362645,3.5325951714538233,5.499158814647917,5.0,1.0156311731315582,59390.9151981975,19902.995141831285,39487.920056366216
R2_effc06e5_SubsetKN,95,R2_placeholder,180,20,200,2451,2451,16,16,11281.80895182854,3986.53693025947,54.61046815690051,79.0793477457488,3.805429856638776,5.5289845781622144,5.0,1.0238636917523796,59713.03344415192,20720.97384909942,38992.0595950525
R2_effc06e5_SubsetKN,96,R2_placeholder,180,20,200,2423,2423,27,27,11860.36740668592,3648.99772000017,57.35543471606562,78.02774278585953,4.2850484839829255,5.342121421647799,5.0,1.0191921812457436,57694.911353796226,20417.52956418728,37277.381789608946
R2_effc06e5_SubsetKN,97,R2_placeholder,180,20,200,2434,2434,11,11,10240.318633597906,3167.2717201267274,55.69822417572155,77.18940437286356,2.498042830360799,5.421370464922945,5.0,0.9872391264158528,58550.801021167805,20123.70672962474,38427.094291543064
R2_effc06e5_SubsetKN,98,R2_placeholder,180,20,200,2654,2654,18,18,10195.49214491121,4603.48983355255,54.578145529811,78.20790807170687,4.012824493544622,6.233479260594692,5.0,1.0846674371378173,67321.57601442267,21326.686810457963,45994.8892039647
R2_effc06e5_SubsetKN,99,R2_placeholder,180,20,200,2562,2562,11,11,11089.264830173144,6693.7034258690755,55.374179006612245,78.73670116554915,5.001471074867305,5.998380478377052,5.0,1.087044818445892,64782.509166472155,21487.15923881388,43295.34992765827
R2_effc06e5_SubsetKN,100,R2_placeholder,180,20,200,2331,2331,13,13,11488.21999776186,3490.896322382484,54.815729080853124,79.71613236008544,2.901425274203138,5.43821711425459,5.0,0.9972307678732916,58732.744833949575,20228.075138819695,38504.66969512988
R1_3d503d0e_Lin,1,R1_placeholder,180,20,200,2431,2431,15,15,10389.73453095887,7235.823579052869,54.824070595746875,79.23598599533486,5.970875441389221,4.39708730733131,4.0,0.8797143154734166,47488.542919178144,19704.666285539104,27783.87663363904
R1_3d503d0e_Lin,2,R1_placeholder,180,20,200,2554,2554,10,10,11507.12510509832,13061.087207488908,55.143367191081424,77.73560332641779,9.415807783889957,4.57521243021631,4.0,0.9677843040720896,49412.294246336154,20924.646529660997,28487.647716675157
R1_3d503d0e_Lin,3,R1_placeholder,180,20,200,2533,2533,17,17,10985.578089278086,12098.44146484821,55.79377402129446,78.22660850031431,9.041534313568219,4.544232124851435,4.0,0.957285733850291,49077.7069483955,21000.216912676377,28077.49003571912
R1_3d503d0e_Lin,4,R1_placeholder,180,20,200,2472,2472,17,17,11347.727621921491,7152.367408413951,53.66378851738871,77.85840979357485,5.999408350959593,4.3676206175843095,4.0,0.8779683997844504,47170.30266991054,20840.467634865898,26329.83503504464
R1_3d503d0e_Lin,5,R1_placeholder,180,20,200,2363,2363,26,26,11655.795773246105,6029.355081213931,55.88773268221645,79.07704964174502,4.942250329681819,4.399677730010026,4.0,0.8578795826082697,47516.519484108285,19014.462131929584,28502.0573521787
R1_3d503d0e_Lin,6,R1_placeholder,180,20,200,2579,2579,17,17,11943.12058774068,14898.487080404493,56.63917577881357,79.74958523645589,10.945694174704556,4.866523560957924,4.0,1.0238724743345888,52558.45445834557,21959.996487643424,30598.457970702148
R1_3d503d0e_Lin,7,R1_placeholder,180,20,200,2483,2483,17,17,11111.9946866572,13507.538774093598,54.64301941464555,77.96610262731045,10.259939381424696,4.707837544427061,4.0,0.996482847441837,50844.64547981226,20379.893253139948,30464.75222667231
R1_3d503d0e_Lin,8,R1_placeholder,180,20,200,2426,2426,33,33,11464.954620629243,11467.822238778677,56.43380656381878,79.23868994678041,9.484973291881522,4.53361411176145,4.0,0.9659385566240914,48963.03240702365,20416.111891426175,28546.920515597478
R1_3d503d0e_Lin,9,R1_placeholder,180,20,200,2523,2523,15,15,11093.591541083199,10727.608058497339,55.69326330659131,78.22717756531407,8.089753715887333,4.509840185080534,4.0,0.9341390801468856,48706.27399886976,21297.766240853554,27408.507758016203
R1_3d503d0e_Lin,10,R1_placeholder,180,20,200,2610,2610,65,65,11443.241057798825,21358.574938102687,55.35675428590358,78.88874092405912,17.71924819441106,4.775708946987148,4.0,1.1617548913534945,51577.6566274612,21707.306538552453,29870.350088908745
R1_3d503d0e_Lin,11,R1_placeholder,180,20,200,2357,2357,29,29,11623.780893541922,6587.0249937410335,55.334482374159066,77.93481780594563,5.785557545942673,4.2793749344971,4.0,0.866326227887111,46217.24929256868,19506.49574637384,26710.753546194843
R1_3d503d0e_Lin,12,R1_placeholder,180,20,200,2500,2500,49,49,11283.11250857224,13552.777540382702,56.10121511523175,76.3672418049435,10.839346849312594,4.184084108665581,4.0,0.9669984468928021,45188.10837358827,20540.927052376646,24647.181321211625
R1_3d503d0e_Lin,13,R1_placeholder,180,20,200,2427,2427,23,23,10968.64166675947,6072.815002864171,53.49631536642443,78.14499004882899,4.994192551414324,4.426343678529153,4.0,0.8611259060983536,47804.511728114856,19492.957485878025,28311.55424223683
R1_3d503d0e_Lin,14,R1_placeholder,180,20,200,2495,2495,26,26,10934.200042093556,17455.12112440506,55.20471370127836,78.25839499309681,12.683316861139724,4.3948700148278865,4.0,1.023374962496368,47464.59616014117,21414.487305806833,26050.108854334336
R1_3d503d0e_Lin,15,R1_placeholder,180,20,200,2505,2505,20,20,10483.994716841207,10209.961688394967,55.4842761724236,78.10759160571104,7.662405361129859,4.31315578393647,4.0,0.9092468633105575,46582.08246651388,21171.498560713633,25410.583905800246
R1_3d503d0e_Lin,16,R1_placeholder,180,20,200,2444,2444,18,18,11771.223991938487,5630.670981746206,54.78678123184524,78.06915490319598,4.869417134778406,4.3679150817543295,4.0,0.8537778594284551,47173.48288294676,19957.55569026622,27215.927192680538
R1_3d503d0e_Lin,17,R1_placeholder,180,20,200,2557,2557,53,53,11246.114807509628,15301.69870725914,53.00306128597414,77.70549066536421,12.465939453781935,4.397509887926076,4.0,1.0189280650436991,47493.10678960162,21683.334280368348,25809.77250923327
R1_3d503d0e_Lin,18,R1_placeholder,180,20,200,2516,2516,26,26,11250.313945061229,11326.474516765094,55.63791440861328,78.32850085929834,8.692415949146094,4.588072899378986,4.0,0.9533118880034496,49551.18731329305,19833.082013428735,29718.105299864314
R1_3d503d0e_Lin,19,R1_placeholder,180,20,200,2522,2522,32,32,11609.846442442626,11230.815884415788,54.112334073122696,78.22609612300286,9.153211046857542,4.396744013385143,4.0,0.9478797577891873,47484.83534455954,20135.47030940719,27349.365035152354
R1_3d503d0e_Lin,20,R1_placeholder,180,20,200,2407,2407,18,18,11021.275428845534,8568.76158507239,55.37996439179413,78.6305638957928,6.720696639778079,4.3556760011837365,4.0,0.8924690080899434,47041.30081278435,18971.935753507452,28069.365059276897
R1_3d503d0e_Lin,21,R1_placeholder,180,20,200,2495,2495,24,24,10583.192948331154,10015.585783415898,57.642779114366135,79.25236415924658,8.072418865649711,4.673253279836593,4.0,0.9468406666508499,50471.13542223521,20052.913154190057,30418.222268045152
R1_3d503d0e_Lin,22,R1_placeholder,180,20,200,2372,2372,63,63,12311.133006854518,7500.929927914436,55.37140967635691,78.558304572217,7.874385040036026,4.197407801523161,4.0,0.9045294464083392,45332.004256450135,19883.18006467889,25448.824191771244
R1_3d503d0e_Lin,23,R1_placeholder,180,20,200,2702,2702,108,108,11237.08978142488,55450.43358326536,56.99086486144859,77.96803559432264,43.23520985921484,4.961819116063211,4.0,1.7234143119825176,53587.64645348268,21821.667380645347,31765.979072837334
R1_3d503d0e_Lin,24,R1_placeholder,180,20,200,2444,2444,17,17,10347.383084552615,7548.414967995825,55.124536955195424,77.12581801697709,6.039132178351733,4.306958477237867,4.0,0.8739666534294237,46515.15155416896,20660.15335123177,25854.99820293719
R1_3d503d0e_Lin,25,R1_placeholder,180,20,200,2343,2343,17,17,10770.953422754625,8393.79012257131,57.50787848325441,79.35238438595786,6.775363893296185,4.1782951589678525,4.0,0.8794499818594893,45125.58771685281,19406.92013727731,25718.6675795755
R1_3d503d0e_Lin,26,R1_placeholder,180,20,200,2418,2418,50,50,10690.440727775122,7717.6156080320825,56.05416360662185,77.17214839169768,9.606481139398598,4.217073304610571,4.0,0.9432190316416728,45544.39168979417,19865.737843964278,25678.65384582989
R1_3d503d0e_Lin,27,R1_placeholder,180,20,200,2580,2580,36,36,11380.741007162416,17344.89838677865,54.379490954009306,79.09063292716799,14.199260382659347,4.599402523519969,4.0,1.0722220672242977,49673.54725401566,21617.747857395938,28055.799396619725
R1_3d503d0e_Lin,28,R1_placeholder,180,20,200,2502,2502,44,44,11514.256674154944,15158.692655790737,56.64571289716625,81.02056759152043,13.000506081480578,4.836018020712172,4.0,1.0654637148315578,52228.994623691455,21183.88681903784,31045.107804653613
R1_3d503d0e_Lin,29,R1_placeholder,180,20,200,2444,2444,20,20,11453.232316499609,8893.089627881249,54.76232913121888,78.43424924930272,6.974156964050328,4.249759743384197,4.0,0.8894270001289571,45897.40522854932,20400.707925666415,25496.69730288291
R1_3d503d0e_Lin,30,R1_placeholder,180,20,200,2428,2428,14,14,10897.752520423635,7662.4581418166235,54.50575733545895,78.56941132805674,6.004258451560712,4.248430931951917,4.0,0.8685371556610259,45883.05406508071,19786.012993676588,26097.04107140412
R1_3d503d0e_Lin,31,R1_placeholder,180,20,200,2428,2428,15,15,11430.366151579101,6155.2496736319,54.26742446460553,78.36490429426976,4.902758336475441,4.434594908758911,4.0,0.859826699910901,47893.62501459624,19454.16126692717,28439.46374766907
R1_3d503d0e_Lin,32,R1_placeholder,180,20,200,2568,2568,22,22,10758.74142627799,18973.059920284344,56.23051888410979,77.59009095054758,13.80255583135957,4.651407002827864,4.0,1.0678816137553628,50235.195630540926,20754.241684353503,29480.953946187423
R1_3d503d0e_Lin,33,R1_placeholder,180,20,200,2454,2454,21,21,11636.259726772207,12676.910511681104,56.82200008969945,77.93709989464037,9.58878650967867,4.397966158663804,4.0,0.9573112893290759,47498.03451356909,21190.332549807936,26307.701963761152
R1_3d503d0e_Lin,34,R1_placeholder,180,20,200,2289,2289,17,17,11098.682983241888,6034.791538852861,55.05335797902525,78.83347860784166,4.605452674399484,4.074439354100999,4.0,0.8246434199223547,44003.94502429079,19135.435497904575,24868.509526386217
R1_3d503d0e_Lin,35,R1_placeholder,180,20,200,2462,2462,14,14,10733.531389033868,7291.777508912437,54.688146963798445,78.85912561858635,5.368549290687094,4.526867248739145,4.0,0.8771897218424265,48890.166286382766,20396.728464545828,28493.43782183694
R1_3d503d0e_Lin,36,R1_placeholder,180,20,200,2439,2439,31,31,11356.640286338581,7005.666763177379,57.1842394392639,78.38882667425479,6.323721230209665,4.464084220239157,4.0,0.892635049695054,48212.109578582895,19963.151395520254,28248.95818306264
R1_3d503d0e_Lin,37,R1_placeholder,180,20,200,2438,2438,20,20,10469.389005371942,10289.678229428957,55.337659378355156,79.01274097304038,8.259523456963036,4.480586514423552,4.0,0.9354367095173779,48390.334355774365,20571.748335945827,27818.586019828537
R1_3d503d0e_Lin,38,R1_placeholder,180,20,200,2415,2415,53,53,11160.860222840003,8329.41914384208,55.87515911620094,77.81657169556175,8.69399010977604,4.293732784321894,4.0,0.929798410812381,46372.31407067645,20201.20889159295,26171.105179083504
